"dep","name","desc","date"
"ayuntamiento-de-minatitlan","Estados Físicos","Indica la clasificación de los estados físicos de un predio siendo 5: Construido, en construcción, no clasifica la construcción,  en ruinas y Baldío ","2015-11-25"
"ayuntamiento-de-minatitlan","Tipos de Predios","Indica la clasificación de predios de acuerdo a la Ley de catastro del Estado de Veracruz : Urbano, Suburbano y Rural","2015-11-25"
"conabio","Proyecto T009","Atlas Mastozoológico de México","2015-12-18"
"conabio","Proyecto K005","Atlas de los coleóptera Scarabaeoidea de México","2015-12-18"
"conabio","Proyecto E018","Atlas de las Aves de México Fase II","2015-12-18"
"conabio","Proyecto A014","Atlas de la herpetofauna de México","2015-12-18"
"conabio","Regionalización","Regiones y sitios prioritarios para la conservación","2015-11-30"
"conabio","Monitoreo de Manglares","Monitoreo del ecosistema de manglar de México","2015-11-30"
"spr","Promocionales para pantalla","Listado de promocionales para pantalla a partir del 2015","2015-10-22"
"spr","Promocionales Institucionales  ","Listado de promocionales institucionales a partir del 2015","2015-10-22"
"spr","Proyectos 2015 ","Listado de los proyectos recibidos para Coproducción","2015-10-22"
"spr","Convenios Institucionales y de Colaboración ","Listado de los convenios firmados 2015","2015-10-22"
"spr","Contratos de Adquisición, Arrendamiento y Servicio","Listado con los contratos que se han celebrado 2015","2015-10-22"
"spr","Transparencia sobre Solicitudes de acceso a la información","Listado con las solicitudes que se han presentado 2015","2015-10-22"
"spr","Horas y porcentaje de acervos obtenidos por convenio de colaboración.","Listado de las horas y porcentaje de los acervos obtenidos por convenio de colaboración por año.","2015-11-30"
"spr","Horas y porcentaje de acervos contratados.","Listado de las horas y porcentaje de los acervos contratados por año.","2015-11-30"
"spr","Horas y porcentaje de producciones propias.","Listado de las horas y porcentaje de  las producciones propias por año.","2015-11-30"
"spr","Horas de Programación y transmisión.","Listado de las horas de programación y transmisión de la barra programática por año","2015-11-30"
"sae","Situación Presupuestal","Avance Presupuestal","2015-12-30"
"sae","Estado de Actividades","nformación Financiera","2015-12-30"
"sae","Estado de Situación Financiera","Información Financiera","2015-12-30"
"sae","Registro de empresas ","Listado de empresas en desincorporación, aseguradas, en quiebra/concurso mercantil o designaciones judiciales.","2015-11-28"
"sae","Bienes","Histórico de donaciones de bienes  muebles e inmuebles de 2003 a la fecha y Listado de bienes en administración del SAE que sean susceptibles de venta","2016-06-30"
"sae","Listado de bienes de los eventos comerciales en curso","Listado de bienes de las Subastas en curso bienes muebles e inmuebles","2015-11-28"
"sae","Resultado de eventos de comerciales","Resultados de ventas de cada Subasta y Venta Directa a Estados y Municipios realizada durante los últimos cinco años","2015-11-28"
"canal-11","Cobertura de Transmisión Abierta","Listado de datos de la cobertura de la transmisión abierta de Canal Once.","2016-02-29"
"canal-11","Relación de Bienes Muebles.","Listado de bienes muebles que integran parte del Patrimonio de Canal Once.","2016-03-31"
"canal-11","Estados financieros.","Estados financieros de Canal Once","2016-03-31"
"canal-11","Publicación de la Carta de programación en el sitio web de la señal Internacional ","Información diaria de la programación internacional.","2016-02-29"
"canal-11","Sistema de Carta de Programación","Información diaria de la programación abierta nacional.","2016-02-29"
"canal-11","Sistema de Gestión de Calidad","Documentos donde se muestra la estructura operacional de Canal Once.","2016-02-29"
"hraeb","Total de sugerencias recibidas","Tabla de número Total de sugerencias recibidas en el HRAEB por mes","2015-10-26"
"hraeb","Total de felicitaciones recibidas","Tabla de número Total de felicitaciones recibidas en el HRAEB por mes","2015-10-26"
"hraeb","Total de quejas recibidas","Tabla de número Total de quejas recibidas en el HRAEB por mes","2015-10-26"
"hraeb","Informe de la Adqusición de Medicamento","Informe mensual  de la adquisición de medicamentos en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Informe de niveles socioeconomicos de referencia","Porcentaje mensual de población atendida con clasificacion socioeconomica en nivel 1,2,3,4,5,6,7,8,9 y 10,  porcentaje de poblacion pendiente de clasificacion socioeconomica por documentación","2015-10-26"
"hraeb","Proyectos con patrocinio externo","Total mensual de proyectos con patrocinio externo en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Proyectos de investigación concluidos","Total mensual de proyectos de investigación concluidos en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Proyectos de investigación vigentes ","Total de total mensual   de proyectos de investigación vigentes terminados y en proceso desde 2008 en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Total de publicaciones","Tabla de publicaciones generadas por personal del Hospital Regional de Alta Especialidad del Bajío por mes","2015-10-26"
"hraeb","Libros editados","Tabla de libros editados generados por personal del Hospital Regional de Alta Especialidad del Bajío por mes","2015-10-26"
"hraeb","Capítulos de libro publicados","Tabla de capítulos de libro publicados generados por personal del Hospital Regional de Alta Especialidad del Bajío por mes","2015-10-26"
"hraeb","Artículos publicados","Tabla de artículos publicados generados por personal del Hospital Regional de Alta Especialidad del Bajío por mes","2015-10-26"
"hraeb","Presupuesto ejercido del HRAEB","Tabla de presupuesto ejercido con recursos fiscales del Hospital Regional de Alta Especialidad del Bajío de forma anual","2016-04-01"
"hraeb","Numeralia de enseñanza y capacitación","Tabla mensual de personal total en formación, especialidades médicas, posgrado y servicio social universitario y estancias profesionales en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Informe de referencias","Número  total mensual de pacientes valorados por especialistas, porcentaje de referencias que no aplican o no entran por que no estan dentro de la cartera de servicio o no corresponden a este nivel de atención, porcentaje de poblacion cancelada por su unidad de referencia, porcentaje de poblacion pendiente de clasificacion socioeconómica por documentación, total de consultas a hombres, total de consultas a mujeres, número de referencias aceptadas y personas atendidas sin referencia de otro nivel de atención.","2015-10-26"
"hraeb","Inventario de Equipo de Informática y Telecomunicaciones","El indicador muestra el  número total de cada tipo de equipo instalados en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Número de personas contratadas por la modalidad de prestador de servicios ","Tabla de reporte mensual de Número de personas contratadas por la modalidad de prestador de servicios en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Promedio de días de estancia","Tabla de número promedio mensual  de días estancia en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Total de trasplantes renales","Tabla de número total mensual de Trasplantes Renales realizados en el Hospital Regional de Alta Especialidad del Bajío, considera a donador vivo y cadavérico","2015-10-26"
"hraeb","Total de cirugías ambulatorias","Tabla de número total mensual de cirugías ambulatorias realizadas en el Hospital Regional de Alta Especialidad del Bajío, considerando 3 quirófanos ambulatorios","2015-10-26"
"hraeb","Total de cirugías generales","Tabla de número total mensual de cirugías generales realizadas en el Hospital Regional de Alta Especialidad del Bajío, considerando 10 quirófanos, de los cuales 3 son designados para cirugías ambulatorias","2015-10-26"
"hraeb","Total de ingresos ","Tabla de número total mensual de ingresos  realizados en el Hospital Regional de Alta Especialidad del Bajío, considerando los ingresos de hospitalización y corta estancia","2015-10-26"
"hraeb","Total de egresos","Tabla de número total mensual Hospital Regional de Alta Especialidad del Bajío, considera los egresos de hospitalización y corta estancia","2015-10-26"
"hraeb","Total de consultas a pacientes con seguro popular","Tabla de número total mensual de consultas a pacientes con seguro popular realizadas en el Hospital Regional de Alta Especialidad del Bajío, considerando las consultas de primera vez en el año otorgadas en 36 consultorios","2015-10-26"
"hraeb","Total de Consultas subsecuentes","Tabla de número total mensual de consultas subsecuentes realizadas en el Hospital Regional de Alta Especialidad del Bajío, considerando las consultas de primera vez en el año otorgadas en 36 consultorios","2015-10-26"
"hraeb","Total de consultas de primera vez","Tabla de número total mensual de consultas de primera vez realizadas en el Hospital Regional de Alta Especialidad del Bajío  considerando las consultas otorgadas de primera vez en el año otorgadas en 36 consultorios que no incluyen los designados para el servicio de Admisión Continua","2015-10-26"
"hraeb","Porcentaje de ocupación hospitalaria","Tabla de porcentaje mensual de ocupación hospitalaria en el Hospital Regional de Alta Especialidad del Bajío, considerando 140 y 157 camas habilitadas de las 184 censables","2015-10-01"
"hraeb","Porcentaje de rotación de personal","Tabla de porcentaje de rotación mensual de personal en el Hospital Regional de Alta Especialidad del Bajío, considerando 1178 plazas autorizadas ","2015-12-28"
"hraeb","Total de bajas de personal  ","Tabla de número total mensual de personal que causó baja el Hospital Regional de Alta Especialidad del Bajío, considernado 1178 plazas autorizadas ","2015-12-28"
"hraeb","Total de plazas vacantes ","Tabla de número total mensual de plazas vacantes  en el  Hospital Regional de Alta Especialidad del Bajío, considerado 1178 plazas autorizadas ","2015-12-28"
"hraeb","Porcentaje de ocupación de plantilla de personal ","Tabla de porcentaje  de ocupación mensual de plantilla de personal en el Hospital Regional de Alta Especialidad del Bajío considerando 1178 plazas autorizadas ","2015-12-28"
"hraeb","Total de personal contratado ","Tabla de número total mensual de personal contratado en el Hospital Regional de Alta Especialidad del Bajío considerando 1178 plazas autorizadas ","2015-12-28"
"hraeb","Equipamiento médico","Tabla de relación semestral de Equipo en funcionamiento, equipo fuera de servicio, nueva necesidad de equipamiento en el Hospital Regional de Alta Especialidad del Bajío","2015-10-26"
"hraeb","Distribución de personal de enfermería ","Tabla de distribución semestral de personal en los diferentes servicios del  Hospital Regional de Alta Especialidad del Bajío","2015-12-28"
"ayuntamiento-de-puebla","Inventario de Obras Contratadas","Conjunto de datos contiene el inventario de las obras que el ayuntamiento contrata por mes.","2015-10-01"
"ayuntamiento-de-puebla","Licencias podas y derribas","Es un conjunto de datos que muestra los permisos otorgados en temas de poda y derribo de árboles","2015-10-01"
"ayuntamiento-de-puebla","Licencias de desarrollo urbano","Es un conjunto de datos que muestra la ubicación de los permisos otorgados en materia de Licencias de Construcción de Obras menores y Obras Mayores","2015-10-01"
"ayuntamiento-de-puebla","Licencias y anuncios","Es un conjunto de datos que muestra los permisos otorgados en tema de anuncios  en el Municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Inventario del arbolado urbano","Conjunto de datos que muestra la ubicación de los árboles inventariados por el Municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Puntos de Internet Gratuito","Conjunto de datos contiene las ubicaciones de los puntos donde el municipio de puebla ofrece Internet gratuito.","2015-10-01"
"ayuntamiento-de-puebla","Bahías Digitales","Conjunto de Datos que muestra el equipamiento y ubicacación georreferenciada de las bahias digitales","2015-10-01"
"ayuntamiento-de-puebla","Tabla de Valores de Terreno. Ejercicio Fiscal 2015","Conjunto de datos que señala la delimitación cartográfica de las zonas de valor existentes en el Municipio.","2015-10-01"
"ayuntamiento-de-puebla","Deuda Pública","Conjunto de datos que indica los saldos de la deuda pública del Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Licencias de Funcionamiento","Conjunto de datos que refleja el número de licencias de funcionamiento de comercios establecidos en el Municipio.","2015-10-01"
"ayuntamiento-de-puebla","Gastos de viaje y viáticos ","Conjunto de datos que muestra relación de los gastos que se generan por comisiones de los funcionarios públicos.","2015-10-01"
"ayuntamiento-de-puebla","Calendario del Presupuesto de Egresos","Muestra el calendario base mensual del  presupuesto de egreso del H. Ayuntamiento por concepto de gasto.","2015-10-01"
"ayuntamiento-de-puebla","Ejecución de las Aportaciones Federales y Locales","Muestra el programa por el cual se destinaron la aportaciones federales y locales, y en su caso, el monto del gasto asignado.","2015-10-01"
"ayuntamiento-de-puebla","Indicadores de los servicios públicos municipales","Conjunto de datos que muestra información sobre los trámites y servicios públicos que son prestados por la Tesorería Municipal en el Ayuntamiento.","2015-10-01"
"ayuntamiento-de-puebla","Estados de Situación Financiera del H. Ayuntamiento de Puebla.","Documento contable que refleja la situación financiera del H. Ayuntamiento.","2015-10-01"
"ayuntamiento-de-puebla","Puntos de Cobro de Contribuciones Municipales","Conjunto de datos que muestra la ubicación de los puntos de cobro del Impuesto Predial e Infracciones de tránsito instalados en el Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Recaudación del H. Ayuntamiento de Puebla.","Cantidades recibidas por concepto de recursos propios, como son impuestos, productos, aprovechamientos y derechos.","2015-10-01"
"ayuntamiento-de-puebla","Relación de contratos de arrendamiento SMDIF","Conjunto de datos que muestra los contratos de arrendamiento que celebra el SMDIF, permite mantener al tanto a la ciudadanía a cerca de los servicios que se contratan con personas físicas y/o morales.","2015-10-01"
"ayuntamiento-de-puebla","Programas sociales SMDIF","Conjunto de datos muestra los servicios que se ofrecen en el sistema y todos los requerimientos para acceder a ellos.","2015-10-01"
"ayuntamiento-de-puebla","Relación de Jornadas de Desarrollo Integral del SMDIF","Listado del número de beneficiarios de las Jornadas de Desarrollo Integral del SMDIF, incluye: género, edad, ubicación de la jornada, fecha de la jornada y  georreferencia ","2015-10-01"
"ayuntamiento-de-puebla","Relación de Servicios Socioeducativos del SMDIF","Listado de las actividades socioeducativas, lugar del evento y número de beneficiarios desagregados por género.","2015-10-01"
"ayuntamiento-de-puebla","Relación de donaciones varias SMDIF","Listado de  donaciones varias a personas sujetas de asistencia social, realizadas por el SMDIF.","2015-10-01"
"ayuntamiento-de-puebla","Relación de donación de aparatos funcionales SMDIF","Listado de  donaciones de aparatos funcionales a personas sujetas de asistencia social, realizadas por el SMDIF.","2015-10-01"
"ayuntamiento-de-puebla","Relación de donativos en efectivo y en especie recibidos por el SMDIF","Listado de donativos en efectivo y en especie recibidos por el SMDIF, otorgados por instituciones públicas y/o privadas.","2015-10-01"
"ayuntamiento-de-puebla","Relación de contratos de servicios SMDIF","Conjunto de datos que permite mantener al tanto a la ciudadanía a cerca de los servicios que se contratan con personas físicas y/o morales.","2015-10-01"
"ayuntamiento-de-puebla","Relación de convenios de colaboración SMDIF","Conjunto de datos que permite a la ciudadanía monitorear el esquema de coordinación que se tiene con instituciones públicas, privadas y de la sociedad civil.","2015-10-01"
"ayuntamiento-de-puebla","Pláticas con las y los Ciudadanos dentro de sus Unidades Habitacionaes y/o Fraccionamientos","Promoción de la ""Cultura Condominal"" dirigida a  las y los ciudadanos del Municipio de Puebla,  a través de pláticas invitándolos a conocer sus derechos y obligaciones, para construir una convivencia de armonía entre vecinos y los servicios que se ofrece la Sindicatura Municipal.","2015-10-01"
"ayuntamiento-de-puebla","Personal en turno Juzgados Calificadores","Rol Mensual de turnos de los jueces calificadores.","2015-10-01"
"ayuntamiento-de-puebla","Ubicación de Juzgados Calificadores Datos Abiertos","Ubicación de los Juzgados Calificadores del Municipio de Puebla. ","2015-10-01"
"ayuntamiento-de-puebla","Monto recaudado por daños al patrimonio municipal","Conjunto de datos que muestra el monto recaudado por recuperación de daños al patrimonio municipal","2015-10-01"
"ayuntamiento-de-puebla","Normatividad Interior","Reglamentos Interiores actualizados y aprobados por el Cabildo Municipal","2015-10-01"
"ayuntamiento-de-puebla","Inventario Cartográfico del Archivo General Municipal de Puebla","Conjunto de datos que contempla la descripción de planos y croquis del Municipio de Puebla, está organizado por series documentales, abarcando distintos momentos  de su historia en especial del siglo XX.","2015-10-01"
"ayuntamiento-de-puebla","Padrón de Parques y Jardínes del H. Ayuntamiento de Puebla","Listado de los parques ubicados en el Municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Desglose porcentual llamadas reales","Se refiere a los tipos de llamadas de emergencia atendidas en el centro de emergencias.","2015-10-01"
"ayuntamiento-de-puebla","Llamadas recibidas al sistema telefónico de emergencias.","Es el total de llamadas recibidas en el centro de emergencias.","2015-10-01"
"ayuntamiento-de-puebla","Protección Civil","Conjunto de actividades y documentos realizados por Protección Civil.","2015-10-01"
"ayuntamiento-de-puebla","Permisos de ocupación de locales de mercado de sabores y comida típica","Conjunto de datos que muestra la vigencia de los permisos de uso de local otorgados en el Mercado de Sabores Poblanos y su Comida Típica.","2015-10-01"
"ayuntamiento-de-puebla","Quejas de la ciudadanía por comercio informal del  Municipio de Puebla","Conjunto de datos que muestran el número de quejas de la Ciudadanía en general que presentan por escrito, telefónica, personal o por el sistema Footprints","2015-10-01"
"ayuntamiento-de-puebla","Historial de trámite en línea y expedición de Cartillas del Servicio Militar Nacional","Conjunto de datos muestra el número de cartillas expedidas y registradas en línea del Servicio Militar Nacional que proporciona de manera anual la Junta Municipal de Reclutamiento","2015-10-01"
"ayuntamiento-de-puebla","Ciclo de Conferencias de Desarrollo Humano y Conducta Cívica","Información de acciones civicas concretas que se han celebrado en el presente año y que fomentan los valores entre un sector especifico de la población del municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Directorio de las Mesas Directivas de Vecinos en Barrios, Colonias, Fraccionamientos y Unidades Habitacionales","Conjunto de datos sustantivos que muestran los nombres de los Presidentes de Mesas Directivas de Vecinos de colonias, barrios, fraccionamientos y unidades habitacionales vigentes, del municipio de Puebla,bajo la normativa de Capítulo 7 del Código Reglamentario para el municipio de Puebla, con excepción de aquellos que se constituyan bajo el Régimen de Propiedad en Condominio","2015-10-01"
"ayuntamiento-de-puebla","Directorio de los 30 inspectores de sección del municipio de Puebla","Conjunto de datos básicos que muestran los nombres de los 30 Inspectores de Sección actuales del municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Juntas Auxiliares del municipio de Puebla","Conjunto de datos básicos que muestra la ubicación y nombres de los 17 Presidentes Auxiliares del municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Indicadores de pobreza para el municipio de Puebla","Conjunto de datos que muestra los resultados de pobreza a nivel municipal","2015-10-01"
"ayuntamiento-de-puebla","Asesorías Empresariales","Procedimiento consistente en proporcionar los requisitos, lugares, medios de atención, costos y formas de pago de los diversos trámites para la obtención de Licencias y Permisos Municipales, Estatales y Federales, necesarios para la apertura de una empresa y de manera particular sobre la expedición de Licencias de Uso de Suelo Específico y de Funcionamiento, así como el pago de derechos en el Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Ferias y Jornadas de Empleo","Medio de vinculación directo, ágil y gratuito entre representantes de empresas de diferentes sectores que requieren personal, ofertando oportunidades de empleo formales y cuidadanos solicitantes de empleo.","2015-10-01"
"ayuntamiento-de-puebla","Eventos Integrales de Promoción de Cultura Empresarial","Eventos realizados y por realizar por parte de la Secretaría de Desarrollo Económico y Turismo en apoyo al fomento de la cultura empresarial.","2015-10-01"
"ayuntamiento-de-puebla","Talleres de Autoempleo","Talleres que fomentan el desarrollo de capacidades productivas para promover la generación de ingresos por cuenta propia.","2015-10-01"
"ayuntamiento-de-puebla","Búsqueda Exitosa de Empleo","Talleres orientados para los cuidadanos buscadores de empleo para brindarles herramientas que faciliten su inserción al mercado laboral, con contenido en materia de descubrimiento de talentos, correcta elaboración de un Currículim Vitae y adecuada presentación a una entrevista laboral.","2015-10-01"
"ayuntamiento-de-puebla","Talleres y Pláticas Informativas","Conjunto de datos contempla el número de talleres , pláticas, tema, fecha y el número de asistentes.","2015-10-01"
"ayuntamiento-de-puebla","Convenios de colaboración con la iniciativa privada que otorgan beneficios a los empleados del H. Ayuntamiento del Municipio de Puebla","Relación de empresas con las que el H. Ayuntamiento del Municipio de Puebla ha celebrado convenios de colaboración para el otorgamiento de descuentos a los empleados del H. Ayuntamiento del Municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Procedimientos para selección, alta y baja de personal del Gobierno Municipal 2014-2018.","Documento en el cual se presenta la información con los procedimientos llevados acabo por la Dirección de Recursos Humanos para la Selección, Alta y Baja del personal de confianza, base sindicalizado y honorarios.","2015-10-01"
"ayuntamiento-de-puebla","Remuneración mensual.","Documento en el cual se presenta la información mensual por tipo de contratación, nombre del puesto, número de plazas, adscripción, dependencia, percepción mensual integra neta, sueldo, compensación, ISR, cuotas IMSS, cuotas ISSSTEP, percepción mensual integra bruta, aguinaldo (días de salario), Prima vacacional (días de salario) y vacaciones.","2015-10-01"
"ayuntamiento-de-puebla","Número de servidores públicos capacitados en temas de inducción de nuevo ingreso.","Datos referentes al número de servidores públicos que recibieron el curso de inducción sobre las funciones del Ayuntamiento y las prestaciones a los servidores públicos.","2015-10-01"
"ayuntamiento-de-puebla","Número de prestadores de servcicio social y/o prácticas profesionales, capacitados en temas de inducción de nuevo ingreso.","Datos referentes al número de prestadores de servicio social y/o prácticas profesionales  que recibieron el curso de inducción sobre las funciones del Ayuntamiento ","2015-10-01"
"ayuntamiento-de-puebla","Convenios de colaboración con instituciones educativas que otorgan beneficios a los empleados del H. Ayuntamiento.","Relación de instituciones educativas con las que el H. Ayuntamiento del Municipio de Puebla ha celebrado convenios de colaboración para la recepción de estudiantes para Servicio Social  y/o prácticas profesionales, que pueden incluir descuentos en colegiaturas para servidores públicos.","2015-10-01"
"ayuntamiento-de-puebla","Número de prestadores de servicio social y/o prácticas profesionales en el H. Ayuntamiento.","Es un listado de datos que describe la ubicación de los 254 prestadores de Servicio Social y/o Practicas Profesionales activos en el H. Ayuntamiento del Municipio de Puebla","2015-10-01"
"ayuntamiento-de-puebla","Adjudicaciones realizadas por ejercicio fiscal","Listado del resultado de los procedimientos de adjudicación.","2015-10-01"
"ayuntamiento-de-puebla","Jornadas de Educación Ambiental","Conjunto de datos que trabaja de manera permanente en el fomento de una nueva cultura ambiental basada en la corresponsabilidad social, bajo estas premisas se llevan a cabo Talleres y Cursos de manera práctica y teórica.","2015-10-01"
"ayuntamiento-de-puebla","Jornadas de Limpieza en unidades habitacionales, colonias, juntas auxiliares y barrancas del Municipio","Actividades de limpieza, chapeo y recolección, contribuyendo a mejorar la imagen urbana.","2015-10-01"
"ayuntamiento-de-puebla","Ubicación de Campanas Recolectoras de Material Reciclable","La ciudadanía podrá identificar la ubicación de las Campanas recolectoras de material reciclable.","2015-10-01"
"ayuntamiento-de-puebla","Ruta Ciclovía Paseo Histórico"," Conjunto que muestra la ruta de la ciclovia que se llevan acabo por parte del Ayuntamiento de Puebla swfs/ https","2015-10-01"
"ayuntamiento-de-puebla","Calendario de Activación Física  Instituto Municipal del Deporte","Una tabla que muestra la calendarización de todos los puntos de activación física.","2015-10-01"
"ayuntamiento-de-puebla","Deportivos al resguardo del Instituto Municipal del Deporte","Es un conjunto de datos que muestra la ubicación de los deportivos al resguardo del IMD.","2015-10-01"
"ayuntamiento-de-puebla","Observatorio Turístico","Conjunto de datos muestra un estudio estadístico, que refleja el perfil del visitante o turista, a la ciudad de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Atención Psicológica","Mujeres y hombres que se encuentran tomando terapia para psicológica con la finalidad de fortalecer la estructura de su personalidad y flexibilizar su sistema de adaptación ","2015-10-01"
"ayuntamiento-de-puebla","Talleres de Productividad","Mujeres y hombres beneficiados por la impartición de talleres con la finalidad de que aprendan un oficio y generen ingresos economicos","2015-10-01"
"ayuntamiento-de-puebla","Asesoría Jurídica","Ciudadanos que solicitan asesoría respecto algun procedimiento legal","2015-10-01"
"ayuntamiento-de-puebla","Sensibilizaciones a Servidores Públicos","Los talleres en esta área se dirigirán a los trabajadores del ayuntamiento con la finalidad de sensibilizarlos en distintos temas que ayuden al desarrollo de un mejor clima laboral","2015-10-01"
"ayuntamiento-de-puebla","Talleres de Prevención a la Violencia","Los talleres y pláticas contenidos en esta ficha corresponden al catálogo de 10 temas que maneja durante 2015 el departamento (bullying, violencia en el noviazgo, violencia familiar, derechos de las mujeres, autoestima, prevencion del embarazo en mujeres jovenes, género y violencia, violencia de género, relaciones codependientes, depresión ","2015-10-01"
"ayuntamiento-de-puebla","Talleres IMJ","Conjunto de datos muestra actividades teórico- prácticas dirigidas en especial a jóvenes pero también al público en general para generar alternativas de solución a problemas surgidos de corte social.","2015-10-01"
"ayuntamiento-de-puebla","Bolsa de Trabajo","Conjunto de datos muestra las acciones estratégicas que tienen por objetivo presentar y acercar oportunidades de empleo de diferentes ambitos laborales a las y los jovenes","2015-10-01"
"ayuntamiento-de-puebla","Programa Social Incluídos","Impulsar actividades para promover el respeto y la inclusión social.","2015-10-01"
"ayuntamiento-de-puebla","Centros municipales de la juventud","Espacios donde el Instituto de la Juventud del Municipio de Puebla acerca actividades y servicios a jóvenes dentro de los cuales destacan cursos y talleres: académicos, deportivos, artísticos, culturales y enseñanza de oficios, con la intención de fortalecer su formación integral. ","2015-10-01"
"ayuntamiento-de-puebla","Eventos y actividades deportívas, artísticas, culturales y educativas realizadas","Fomentar acciones de corte académico, cultural y deportivo que impulsen el desarrollo continuo de las y los jóvenes del Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Maneja Responsable","Acciones estratégicas de prevención de riesgos en materia de adicciones y consumo excesivo de alcohol.","2015-10-01"
"ayuntamiento-de-puebla","Punto Final","Acciones estratégicas de prevención de riesgos en materia de salud en las y los jóvenes.","2015-10-01"
"ayuntamiento-de-puebla","Juventud Emprendedora","Atender a jóvenes en actividades para fomentar la formación, fortalecimiento y generación de redes de negocios y cultura empresarial.","2015-10-01"
"ayuntamiento-de-puebla","Juventudes: Servicio Social para tu Ciudad","Fomentar en las y los jóvenes del Municipio el rol emergente de Activista Social.","2015-10-01"
"ayuntamiento-de-puebla","Red Municipal de Organizaciones de la Juventud","Vinculación entre organizaciones de la sociedad civil y el gobierno para concretar objetivos y coadyuvar en acciones con el Instituto Municipal de la Juventud.","2015-10-01"
"ayuntamiento-de-puebla","Agenda Cultural","Conjunto de datos contiene la agenda cultural por mes ofertada por el municipio","2015-10-01"
"ayuntamiento-de-puebla","Inspección Externa","Son las inspecciones realizadas por el Departamento de Control y Vigilancia de Industrial de Abastos Puebla el cual se encarga de vigilar que la carne que se comercializa en la ciudad de Puebla se apta para el consumo humano.","2015-10-01"
"ayuntamiento-de-puebla","Sacrificio de Ganado","Es la cantidad de ganado tipo porcino, bovino y ovbicaprino que se ha sacrificado en el Rastro Municipal bajo el mas alto estándar de calidad e higiene y la certificación Tipo Inspección Federal.","2015-10-01"
"ayuntamiento-de-puebla","Barreras del espacio Público","Levantamiento de campo que identifica los elementos que representan un obstáculo sobre las banquetas en zonas prioritarias del Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Rutas de Transporte Público.","Rutas del Transporte Público de la Zona Conurbada del Municipio de Puebla con información de la Secretaría de Infraestructura y Transportes del Gobierno del Estado de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Polígonos Hábitat 2015 para el Muncipio de Puebla.","Manzanas establecidas dentro de la delimitación de Polígonos Hábitat 2015 para el Municipio de Puebla definidos por la Secretaría de Desarrollo Agrario, Territorial y Urbano del Gobierno de la República.","2015-10-01"
"ayuntamiento-de-puebla","Zonas de Atención Prioritaria Urbanas 2015 para el Municipio de Puebla","Delimitación de los Zonas de Atención Prioritaria Urbanas 2015 del Municipio de Puebla establecidos por la Secretaría de Desarrollo Social del Gobierno de la República","2015-10-01"
"ayuntamiento-de-puebla","Sitios Biciamigables","Establecimientos que ofertan promociones por el uso de la bicicleta en la zona conurbada del Municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Actividad económica y negocios activos.","Cifras del Directorio Nacional de Unidades Económicas ofertado por INEGI acotado a la Zona Metropolitana Puebla-Tlaxcala.","2015-10-01"
"ayuntamiento-de-puebla","Población y vivienda área metropolitana Puebla-Tlaxcala","Cifras del Censo de Población y Vivienda 2010 ofertado por INEGI acotado a la Zona Metropolitana Puebla-Tlaxcala.","2015-10-01"
"ayuntamiento-de-puebla","Consejos Ciudadanos","Concentrado de sesiones y asistentes de los Consejos Ciudadanos del municipio de Puebla.","2015-10-01"
"ayuntamiento-de-puebla","Compatibilidades en usos de suelo","Proyectos permitidos en predios del Centro Histórico","2015-10-01"
"ayuntamiento-de-puebla","Intervención en áreas del Centro Histórico","Impacto de acciones realizadas para intervención en áreas del Centro Histórico","2015-10-01"
"ayuntamiento-de-puebla","Infraestructura y equipamiento de la zona de monumentos","Localización de infraestructura y equipamiento en la zona de monumentos ","2015-10-01"
"ayuntamiento-de-puebla","Inmuebles identificados patrimonio arquitectónico de la ciudad de Puebla","Inventario de monumentos del 2007 al 2015","2015-10-01"
